id	author_id	created_at	text	coding	sentiment
1465481646162038786	1215916315984236544	2021-11-30 00:43:46+00:00	@ESPNFC https://t.co/3YFXV134jHGet all your latest movies here.Hit and  join.You want venom HD?Shang Chi?No Time To Die?Red Notice?Spiderman: No Way Home?No hustle. We've got it	advertisement	neutral
1465552404049534985	1416973767868358662	2021-11-30 05:24:56+00:00	shang-chi https://t.co/G7RdqZte44	too little info	neutral
1465532174082318337	344793253	2021-11-30 04:04:33+00:00	"Shang-Chi Star Simu Liu, Rest of the Internet Have Fun With His Old Stock Photo Gig https://t.co/lG0dO6Bj1J"	actor/charactor talk	neutral
1465425280928002056	390615382	2021-11-29 20:59:47+00:00	@Silent0siris There was a stunt guys react from @CorridorDigital about the sequences in Shang Chi. Really insightful.	scene/plot talk	positive
1465383130978820102	894399116448542720	2021-11-29 18:12:18+00:00	marvel shang chi could release in theaters and Disney plus if Disney chooses that.  Resident Evil: Welcome to Raccoon City will stay in that September 3 spot.  Sony picture hoping Disney make that decision but Disney that made that decision and delayed Sony picture movie.	release	neutral
1465539473601490946	234742339	2021-11-30 04:33:33+00:00	He (Shangchi) too crazy about her (Katy)	actor/charactor talk	neutral
1465421701789933571	1228952881	2021-11-29 20:45:34+00:00	I loved Shang-Chi and the Legend of the Ten Rings https://t.co/f9Rm9AES98	praise	positive
1465407547926622209	21271021	2021-11-29 19:49:20+00:00	@Philjimeneznyc @shangchi So good	praise	positive
1465442315070279686	806002454781423617	2021-11-29 22:07:29+00:00	"@CaRenaeTX I had no trouble for the earliest showing, but the 7 was mostly full except the first 2 rows. It was way emptier when I looked for Eternals and Shang Chi"	release	neutral
1465425520833830921	283820110	2021-11-29 21:00:45+00:00	Shang chi 10/10	praise	positive
1465483135127154693	1194910429870313472	2021-11-30 00:49:41+00:00	@MattyTingles Shang-Chi: saw it on Disney+ Day after avoiding a ton of spoilersDEH: I heard it sucksNo Time To Die: not much of a Bond fan like my dad but I may see it with himEternals: gonna see this weekVenom 2: gonna see this weekKing Richard: meh not interested	watching	neutral
1465513692427132935	187640135	2021-11-30 02:51:06+00:00	"I finally watched @shangchi this evening and was pleasantly surprised, looking forward to more #shangchi #MarvelStudios"	praise	positive
1465450465714450435	444222488	2021-11-29 22:39:52+00:00	@scripuh Logan was good but I wanna keep it in the MCU. So1. Thor ragnorok2. Civil War3. Shang chi4. Endgame 5. Gardians of the galaxy 1	comparison	positive
1465524865511960578	2861352197	2021-11-30 03:35:30+00:00	What if...? — Shang-Chi (1993) https://t.co/PzauHosL0b	scene/plot talk	positive
1465481961733033988	720232879129800704	2021-11-30 00:45:01+00:00	"Also, Shang-Chi and the Legend of the Ten Rings was incredible. @SimuLiu and the cast killed it! One of my favorite marvel movies to date."	praise	positive
1465546353728270337	1399514399124209668	2021-11-30 05:00:53+00:00	@JenkinsJoestar i didn’t watch shang-chi :(but i liked her in sponge on the run	actor/charactor talk	netral
1465393751979802626	1271479001844977666	2021-11-29 18:54:30+00:00	fuck. i just want to watch Shang Chi	watching	positive
1465412900315619331	1263289397702770688	2021-11-29 20:10:36+00:00	"Shang-Chi and the ten rings is a great movie, 10/10"	praise	positive
1465451752279396360	2849181936	2021-11-29 22:44:59+00:00	I FINALLY FINISHED SHANG-CHI IT WAS SO GOOD :0	praise	positive
1465494903908024326	2440030634	2021-11-30 01:36:27+00:00	"omg, nasa Shang-Chi and the Legend of the Ten Rings pala si Awkwafina??"	too little info	positive
1465398008237993986	1364030810299506688	2021-11-29 19:11:25+00:00	@firstwefeast Shang Chi	too little info	neutral
1465446327907667969	1165777963671072768	2021-11-29 22:23:25+00:00	The day before release baby! #ShangChi https://t.co/o5gSRjvett	release	positive
1465487740808667151	1272235580777259011	2021-11-30 01:07:59+00:00	Watching Shang Chi	watching	positive
1465532904587481088	147269233	2021-11-30 04:07:27+00:00	Cuts. Deep.@shangchi __________ https://t.co/CInzQkzZno	praise	positive
1465533675282575365	49741529	2021-11-30 04:10:31+00:00	"@LizBolt_ Shang Chi on Disney+, Godzilla vs Kong on HBO, and Red Notice on Netflix"	advertisement	neutral
1465545227633143817	2479845637	2021-11-30 04:56:25+00:00	"I just feel like Xialing is a complex character that she has so much for us to explore."" #ShangChi star Meng’er Zhang would also like to see a Xialing spinoff show on @disneyplus: https://t.co/PiqY5GoQVV https://t.co/57Yw2k0bEr"""	actor/charactor talk	neutral
1465493213825880070	1039685335272357888	2021-11-30 01:29:44+00:00	Finally got around to watching Shang-Chi! What a fun movie! It was so different than other Marvel movies and it was a nice change of pace.	comparison	positive
1465426755326558209	939124605784117248	2021-11-29 21:05:39+00:00	"@ratfestival Ou wow I love this so much ____What exact scene is this from? My bets are either Shang-Chi or Brooklyn 99, funny is the exact same song is used I love it"	scene/plot talk	positive
1465398497503420421	2987647814	2021-11-29 19:13:22+00:00	@tabi__suju yeeee! they did the whole soundtrack for shang chi as well~	watching	positive
1465488219273846787	3148065530	2021-11-30 01:09:53+00:00	i think shang chi had the best non-powered supporting character in all the marvel movies. i feel like awkwafina did a pretty good job	actor/charactor talk	positive
1465405788621623302	200639028	2021-11-29 19:42:20+00:00	@Philjimeneznyc @shangchi It was my first theater experience in over a year and I wasn’t disappointed	release	positive
1465527611367608320	1376947901675487237	2021-11-30 03:46:25+00:00	"Black Widow was OK, Shang-Chi was Excellent, Eternals Sucked, Spider-Man better not disappoint."	comparison	positive
1465508013242912769	1419094651445727233	2021-11-30 02:28:32+00:00	"Just watched Shang-Chi and the Legend of the Rings, honestly probably mu favorite of the marvel movies, it didn't even feel like a marvel movie which was kinda a perk of its own tbh."	comparison	positive
1465408447973888004	2329697455	2021-11-29 19:52:54+00:00	"@cullend @bendreyfuss i still haven't watched shang-chi, venom, or eternals, and i have NO IDEA what has happened in those films...i just don't click on that shit"	comparison	negative
1465400283438194690	3266379217	2021-11-29 19:20:28+00:00	ok minha lista de filmes pra ver no meu aniversario:- the power of the dogs- aladdin- shang-chi- soul- luca	too little info	netral
1465425975219564550	296294526	2021-11-29 21:02:33+00:00	Oh blimey another random other MCU movie character? #shangchi	actor/charactor talk	negative
1465410884956790792	1447877070588157961	2021-11-29 20:02:35+00:00	[See price in cart]Funko POP! Marvel: Shang-Chi and the Legend of the Ten Rings#funkoPOP #walmartExclusiveSource: Walmart CheckerReason: IN_STOCK__: https://t.co/cjFxQOEc3R03:02:33.8860 PM EST #Adhttps://t.co/gYtAU5ERhz	advertisement	neutral
